reviewer_id,liked,review_text,rating,is_spam_1,review_length
A23T9B9EXQOV5V,0,An attractive. flat. ergonomically shaped keyboard. I find the hand position comfortable. though others might prefer the humpback version espoused by Microsoft. The touch is easy and smooth. The touch pad has a pleasant tactile surface and is conveniently .for me. placed at the righthand end of the keyboard. My only dislike of the keyboard is that the .mouse. buttons are placed at the ends of the touchpad and do not fit the hand nearly as well as if they were placed below. This causes one to type with a high hand position which seems unnatural and for some might eventually create hand problems. Still. this is better than the center placement on laptops where the thumbs are constantly being dragged across the padto the extent that some manufacturers .HP at least.have placed an onoff switch at the top of the touchpad. I saw a number of desktop keyboards advertised with the center placement. and am of the opinion that they would be borrowing trouble.Finally. given the prevalence of laptops and touchpads. I am surprised that the manufacturers have not provided. and more agressively marketed. better touchpad keyboards than are available. All of the moderately priced  keyboards on the market seem to be models four and five years old. I have used a touchpad for years and find mice not only uncomfortable. but uncooperativeand space hogs as well!CA,4,1,1361
A23TAZKF1RA5FP,22,This is my second one...thie first one lasted 6 years and then it got annoying....slow. and sticky but i figured if it lasted 6 years it was a good enough product to buy another one!  I still like it...I like it better new!,4,1,223
A23UGEN57038IS,0,Bought two of these to us during swim meets. They work great!,5,0,61
A23VTNMZ8NECC,0,We needed this for vintage industrial equipment which normally has a long life.  It appears that the heads are out of alignment because anything it writes cant be read on other drives.  I tested it on Win8.1 u0026 Win7 computers.  The USB spec says that you should be able to plug it in then unlug it and then plug it in again and the driver is supposed to connect and disconnect each time.  On Win8.1 if you unplug it then you have to reboot the computer each time you replug it in.  The driver is slow to connect and unreliable.  It looks like a product but actually just wasted precious time in an industrial setting.,1,0,620
A23XZNBU2STNKP,33,I recently bought a music cd and wanted to transfer it to Itunes .and ultimately to my ipod. but when I inserted the cd into the cddvd drive of my 3 year old mac it would spit it back out.  I tried many times but it just wouldnt accept it.  That reminded me that over the last few months I had to insert some other cds multiple times before they stayed inside.  I didnt think anything of it at the time but the latest problem led me to conclude that there was something wrong with the cd drive.  I decided to try the low cost possible fix and ordered this cleaner.  I received it today and after a couple tries the mac accepted it and it did its thing.  After the cleaning was complete I tried the cd that I had the problem with and it went in and stayed in on the first try.  So. this product apparently did what I was hoping it would do and I am quite relieved that I hopefully wont have to have the mac cddvd drive fixed .it went out of warranty last month..,5,1,961
A23YS38RRW4YW6,22,If you want to use your newly purchased 1984 IBM Model M keyboard with a modern computer using a PS2 interface. .P,4,1,114
A23YUD9ZPOY9EH,0,5star rating is supposed to mean  I love it.  Actually  I am very pleased  fits better. but Amazon didnt offer that. The headphones are comfortable and have good sound quality for the price.,5,1,190
A23ZO0T85FDEJ4,0,I purchased a pair of these radios several weeks ago. They have worked very well for our family. So fair. we have taken them to large department stores when we are shopping together. It is nice to be able to be able to  keep track of each other and know precisely when my wife is finally heading  for the checkout line. She can even tell me the line in which she is  standing. There have also been times when we have taken them to the mall  when there are many things that we have to buy in a short period of time.  The radios have allowed us to coordinate our activity so we are out of the  mall in the shortest time possible. Also. I like to go running. but my wife  works second shifts. When I am on my nightly run. I stay in radio contact  with my eleven year old son. My wife and I are going skiing on Monday. Im  certain that the radios will be useful on the slopes. The midland radio  works well within a mile range. The signal become too weak to make out at  about 1.5 miles. We have kept our radios on channel 1. even though they  have 14 channels. We have not experienced any interference from other  users.,5,1,1117
A23ZWJ9CS8OG30,5051,Amazon is missing big by not supporting library eBooks on its Kindle ! I wouldve bought Kindle. since I prefer a physical keyboard. better battery life and lighter weight of the Kindle .plus a marginally better processing speed and eink technology.. but since my two library systems I belong to contain thousands upon thousands of digital books that I can borrow for 21 days at a time. buying the Nook was a nobrainier !I am cheapskate. so I very rarely buy a book  instead I borrow them from the library. Occasionally though I need to buy a book that is not available in the library at all. or in a digital format. or I need it for more than 21 days .as when I travel overseas.. so I end up just buying two digital books from Barnes and Noble for my Nook. Had Amazon not been so afraid of loosing sales by supporting library digital books .a groundless fear IMO.. I wouldve bought those two books from Amazon for my Kindle. instead of from their underdog competitor Barnes and Noble !,4,1,985
A240AEJAOJWNAF,33,I have owned several JVC products over the years.  The first was a portable radio many years ago.  I have in the past had excellent experiences with their products.  This model.however. is very inferior.  Within 2 months after my purchase the unit failed to place a CD properly into its tray and as the unit revolved the CD came completely out and jammed under a neoprene or plastic disc inside the machine and jammed the mechanism so that the tray would not open and scratching the CD beyond use.  I took the unit to an authorized repair shop and they at first could not find replacement parts. but latter discovered that JVC had issued a memorandum that the problem could be repaired by using a substitute part number.  The part was replaced and the unit worked great for nearly a year.  THEN THE SAME PROBLEM AGAIN. RUNNING ANOTHER CD!BUY AT YOUR OWN RISK! YOU HAVE BEEN WARNED!!,1,0,882
A240MCV0HMI7VP,11,It fits in a VCR and shuts it off. Doesnt do anything but jam the VCR and I had to power on and off just to eject this worthless thing.,1,0,135
A2413DMJ0TQ5ZM,12,Bottom right mtg.plate covers power connection plug hole I had to bend it over.. no easy job. this was on a 26 in lg tv.other than that it was easy,4,1,147
A243GF4FL8TW1X,0,Flexibility comes at a cost in performance and this is no exception. Good product. put together nicely and has tons of features. Minor annoyances. the clip behind the radio is not the best feature. the LCD light does not stay on long enough. and the speaker volume should be louder. Lots of upsides .well covered in other reviews. with some minor but annoying downsides.,4,1,370
